parent_name,utility_name,respondent_id,year,state_abbr,state,capacity_owned_in_state,capacity_operated_in_state,mwh_sales_in_state
Exelon Corp.,Atlantic City Electric Co.,9.0,2016,NJ,New Jersey,,,4880220.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2015,NJ,New Jersey,,,5119597.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2014,NJ,New Jersey,,,4455820.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2013,NJ,New Jersey,,,4384139.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2012,NJ,New Jersey,,,4823687.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2011,NJ,New Jersey,,,5454202.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2010,NJ,New Jersey,,,6644893.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2009,NJ,New Jersey,,,7058241.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2008,NJ,New Jersey,,,7919155.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2007,NJ,New Jersey,,,8182691.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2006,NJ,New Jersey,136.0,483.6,7881023.0
Exelon Corp.,Atlantic City Electric Co.,9.0,2005,NJ,New Jersey,136.0,483.6,7724838.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2020,MD,Maryland,,,12382526.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2019,MD,Maryland,,,12506681.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2018,MD,Maryland,,,12462742.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2017,MD,Maryland,,,11645890.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2016,MD,Maryland,,,12223365.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2015,MD,Maryland,,,11956727.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2014,MD,Maryland,,,12270475.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2013,MD,Maryland,,,11968295.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2012,MD,Maryland,,,12341895.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2011,MD,Maryland,,,13295303.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2010,MD,Maryland,,,16318116.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2009,MD,Maryland,,,16608614.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2008,MD,Maryland,,,16868824.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2007,MD,Maryland,,,17675485.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2006,MD,Maryland,,,19607278.0
Exelon Corp.,Baltimore Gas & Electric Co.,10.0,2005,MD,Maryland,,,22220820.0
Versant Power,Versant Power,11.0,2020,ME,Maine,,,1254824.0
Versant Power,Versant Power,11.0,2019,ME,Maine,,64.0,1422050.0
Versant Power,Versant Power,11.0,2018,ME,Maine,2.0,64.0,1413856.0
Versant Power,Versant Power,11.0,2017,ME,Maine,2.0,64.0,1382488.0
Versant Power,Versant Power,11.0,2016,ME,Maine,2.0,64.0,1368526.0
Versant Power,Versant Power,11.0,2015,ME,Maine,2.0,64.0,1365202.0
Versant Power,Versant Power,11.0,2014,ME,Maine,4.0,64.0,2032860.0
Versant Power,Versant Power,11.0,2013,ME,Maine,6.0,64.0,1533483.0
Versant Power,Versant Power,11.0,2012,ME,Maine,5.0,64.0,1512640.0
Versant Power,Versant Power,11.0,2011,ME,Maine,5.0,64.0,1517807.0
Versant Power,Versant Power,11.0,2010,ME,Maine,5.0,64.0,1556822.0
Versant Power,Versant Power,11.0,2009,ME,Maine,5.0,64.0,1530277.0
Versant Power,Versant Power,11.0,2008,ME,Maine,5.0,64.0,1552296.0
Versant Power,Versant Power,11.0,2007,ME,Maine,5.0,64.0,1577656.0
Versant Power,Versant Power,11.0,2006,ME,Maine,5.0,64.0,1580270.0
Versant Power,Versant Power,11.0,2005,ME,Maine,5.0,64.0,1625585.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2020,MT,Montana,,,146403.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2020,SD,South Dakota,42.0,175.0,1465737.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2020,WY,Wyoming,286.53,527.2,153117.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2019,MT,Montana,,,137021.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2019,SD,South Dakota,42.0,175.0,1502916.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2019,WY,Wyoming,253.98,527.2,169467.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2018,MT,Montana,,,116928.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2018,SD,South Dakota,42.0,175.0,1452029.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2018,WY,Wyoming,438.98,527.2,168665.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2017,MT,Montana,,,114568.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2017,SD,South Dakota,42.0,175.0,1479840.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2017,WY,Wyoming,438.98,527.2,165357.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2016,MT,Montana,,,117262.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2016,SD,South Dakota,42.0,175.0,1484499.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2016,WY,Wyoming,253.98,527.2,165860.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2015,MT,Montana,,,117488.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2015,SD,South Dakota,42.0,175.0,1486002.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2015,WY,Wyoming,253.98,527.2,171868.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2014,MT,Montana,,,73296.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2014,SD,South Dakota,42.0,175.0,1507129.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2014,WY,Wyoming,277.284,515.4,175044.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2013,MT,Montana,,,47717.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2013,SD,South Dakota,42.0,175.0,1504338.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2013,WY,Wyoming,246.024,515.4,170373.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2012,MT,Montana,,,49908.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2012,SD,South Dakota,42.0,175.0,1481501.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2012,WY,Wyoming,246.024,515.4,171046.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2011,MT,Montana,,,50820.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2011,SD,South Dakota,42.0,175.0,1478802.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2011,WY,Wyoming,286.024,515.4,178698.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2010,MT,Montana,,,49642.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2010,SD,South Dakota,42.0,175.0,1439002.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2010,WY,Wyoming,286.024,515.4,161911.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2009,MT,Montana,,,47504.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2009,SD,South Dakota,42.0,175.0,1428355.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2009,WY,Wyoming,225.60000000000002,499.2,164317.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2008,CO,Colorado,,400.0,
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2008,MT,Montana,,,39697.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2008,SD,South Dakota,42.0,175.0,1466489.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2008,WY,Wyoming,313.6,499.2,166747.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2007,MT,Montana,,,29803.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2007,SD,South Dakota,42.0,175.0,1485977.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2007,WY,Wyoming,313.6,489.2,162358.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2006,MT,Montana,,,19964.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2006,SD,South Dakota,42.0,175.0,1455456.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2006,WY,Wyoming,313.6,484.2,156932.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2005,MT,Montana,,,17735.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2005,SD,South Dakota,42.0,175.0,1417615.0
Black Hills Corp.,"Black Hills Power, Inc.",12.0,2005,WY,Wyoming,241.2,394.2,147493.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2020,NC,North Carolina,4489.8,19357.0,36297536.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2020,SC,South Carolina,926.6,2037.3,5956348.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2019,NC,North Carolina,4481.0,19349.9,37893975.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2019,SC,South Carolina,835.4,2037.3,6297009.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2018,NC,North Carolina,4440.0,19191.5,38361581.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2018,SC,South Carolina,835.4,2037.3,6465697.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2017,NC,North Carolina,4440.0,19191.5,37023167.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2017,SC,South Carolina,835.4,2037.3,6246843.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2016,NC,North Carolina,4456.3,19191.5,37500389.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2016,SC,South Carolina,835.4,2037.3,6367438.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2015,NC,North Carolina,4351.3,19070.5,37217350.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2015,SC,South Carolina,835.4,2037.3,6357634.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2014,NC,North Carolina,3860.6673299999998,18601.6,37506433.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2014,SC,South Carolina,835.4,2037.3,6559067.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2013,NC,North Carolina,3978.04,18445.7,36886571.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2013,SC,South Carolina,835.4,2037.3,6234009.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2012,NC,North Carolina,3806.04,18488.7,36589397.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2012,SC,South Carolina,273.4,2037.3,5931407.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2011,NC,North Carolina,3601.46733,18355.7,37353311.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2011,SC,South Carolina,273.4,2037.3,6264949.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2010,NC,North Carolina,3601.46733,17844.7,39075352.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2010,SC,South Carolina,273.4,2037.3,6628030.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2009,NC,North Carolina,3601.46733,17191.3,36693687.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2009,SC,South Carolina,273.4,2037.3,6287031.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2008,NC,North Carolina,3514.40711,15929.1,37243732.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2008,SC,South Carolina,273.4,2037.3,6543115.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2007,NC,North Carolina,3514.40711,15929.1,37733313.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2007,SC,South Carolina,273.4,2037.3,6781871.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2006,NC,North Carolina,3514.40711,15883.6,36225024.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2006,SC,South Carolina,273.4,2037.3,7066596.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2005,NC,North Carolina,3514.40711,15883.6,36865212.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17.0,2005,SC,South Carolina,273.4,2037.3,7282995.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2020,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2019,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2018,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2017,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2016,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2015,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2014,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2013,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2012,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2011,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2010,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2009,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2008,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2007,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2006,LA,Louisiana,24.0,192.0,
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18.0,2005,LA,Louisiana,24.0,192.0,
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2020,NY,New York,53.0,65.0,2584095.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2019,NY,New York,53.60000000000001,65.6,2595474.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2018,NY,New York,53.60000000000001,65.6,2803742.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2017,NY,New York,53.60000000000001,65.6,2560833.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2016,NY,New York,53.60000000000001,65.6,2638019.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2015,NY,New York,53.60000000000001,65.6,2553909.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2014,NY,New York,53.60000000000001,65.6,2569449.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2013,NY,New York,53.60000000000001,65.6,2711200.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2012,NY,New York,53.60000000000001,65.6,2772356.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2011,NY,New York,53.60000000000001,65.6,3090151.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2010,NY,New York,53.60000000000001,65.6,3237399.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2009,NY,New York,53.60000000000001,65.6,3318838.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2008,NY,New York,53.60000000000001,65.6,3727160.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2007,NY,New York,53.60000000000001,65.6,4750536.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2006,NY,New York,53.60000000000001,65.6,4036569.0
"Fortis, Inc.",Central Hudson Gas & Electric Corp.,19.0,2005,NY,New York,78.60000000000001,90.6,4275597.0
Ameren Corp.,Central Illinois Light Co.,20.0,2012,IL,Illinois,,46.6,
Ameren Corp.,Central Illinois Light Co.,20.0,2011,IL,Illinois,21.0,46.6,
Ameren Corp.,Central Illinois Light Co.,20.0,2010,IL,Illinois,21.0,46.6,
Ameren Corp.,Central Illinois Light Co.,20.0,2009,IL,Illinois,21.0,46.6,2985370.0
Ameren Corp.,Central Illinois Light Co.,20.0,2008,IL,Illinois,24.2,46.6,4039276.0
Ameren Corp.,Central Illinois Light Co.,20.0,2007,IL,Illinois,24.2,46.6,3522780.0
Ameren Corp.,Central Illinois Light Co.,20.0,2006,IL,Illinois,24.2,46.6,5623965.0
Ameren Corp.,Central Illinois Light Co.,20.0,2005,IL,Illinois,24.2,46.6,5658180.0
Ameren Corp.,Central Illinois Public Service Co.,21.0,2009,IL,Illinois,36.66,,5920733.0
Ameren Corp.,Central Illinois Public Service Co.,21.0,2008,IL,Illinois,36.66,,6464636.0
Ameren Corp.,Central Illinois Public Service Co.,21.0,2007,IL,Illinois,36.66,,7670979.0
Ameren Corp.,Central Illinois Public Service Co.,21.0,2006,IL,Illinois,36.66,,12129065.0
Ameren Corp.,Central Illinois Public Service Co.,21.0,2005,IL,Illinois,,,10625866.0
Cleco Partners LP,Cleco Power LLC,22.0,2020,LA,Louisiana,1533.95,5269.0,8258863.0
Cleco Partners LP,Cleco Power LLC,22.0,2019,LA,Louisiana,1541.25,5276.3,8279117.0
Cleco Partners LP,Cleco Power LLC,22.0,2018,LA,Louisiana,1483.05,5269.0,8909074.0
Cleco Partners LP,Cleco Power LLC,22.0,2017,LA,Louisiana,1483.05,5276.3,8385065.0
Cleco Partners LP,Cleco Power LLC,22.0,2016,LA,Louisiana,1157.55,5276.3,8464108.0
Cleco Partners LP,Cleco Power LLC,22.0,2015,LA,Louisiana,1157.55,5218.099999999999,8613437.0
Cleco Partners LP,Cleco Power LLC,22.0,2014,LA,Louisiana,1166.35,5203.0,8814121.0
Cleco Partners LP,Cleco Power LLC,22.0,2013,LA,Louisiana,1052.75,4280.2,8841581.0
Cleco Partners LP,Cleco Power LLC,22.0,2012,LA,Louisiana,1052.75,4280.2,8722671.0
Cleco Partners LP,Cleco Power LLC,22.0,2011,LA,Louisiana,840.75,2904.2,9027893.0
Cleco Partners LP,Cleco Power LLC,22.0,2010,LA,Louisiana,840.75,2904.2,8991892.0
Cleco Partners LP,Cleco Power LLC,22.0,2009,LA,Louisiana,840.75,2904.2,8489471.0
Cleco Partners LP,Cleco Power LLC,22.0,2008,LA,Louisiana,866.75,2908.0,9027354.0
Cleco Partners LP,Cleco Power LLC,22.0,2007,LA,Louisiana,866.75,2908.0,9216882.0
Cleco Partners LP,Cleco Power LLC,22.0,2006,LA,Louisiana,866.75,2865.8,9035874.0
Cleco Partners LP,Cleco Power LLC,22.0,2005,LA,Louisiana,866.75,2865.8,8824601.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2020,ME,Maine,,,4671939.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2019,ME,Maine,,,4662655.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2018,ME,Maine,,,4725005.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2017,ME,Maine,,,4337182.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2016,ME,Maine,,,4053253.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2015,ME,Maine,,,4032238.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2014,ME,Maine,,,348.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2013,ME,Maine,,,315.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2012,ME,Maine,,,338.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2011,ME,Maine,,,302.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2010,ME,Maine,,,297.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2009,ME,Maine,,,311.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2008,ME,Maine,,,295.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2007,ME,Maine,,,282.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2006,ME,Maine,,,299.0
"Avangrid, Inc.",Central Maine Power Co.,23.0,2005,ME,Maine,,,287.0
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2011,TX,Texas,0.0,,
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2010,TX,Texas,0.0,,
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2009,TX,Texas,0.0,,
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2008,TX,Texas,56.376000000000005,,
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2007,TX,Texas,56.376000000000005,,
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2006,TX,Texas,56.376000000000005,,
"American Electric Power Co., Inc.",AEP Texas Central Co.,24.0,2005,TX,Texas,56.376000000000005,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2014,ME,Maine,0.0,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2013,ME,Maine,0.0,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2012,ME,Maine,12.648,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2012,VT,Vermont,,2.6,1758100.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2011,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2011,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2011,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2011,VT,Vermont,69.3,87.39999999999999,2251589.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2010,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2010,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2010,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2010,VT,Vermont,66.1,69.1,2201153.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2009,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2009,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2009,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2009,VT,Vermont,66.1,69.1,2177762.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2008,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2008,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2008,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2008,VT,Vermont,67.4,69.1,2259211.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2007,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2007,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2007,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2007,VT,Vermont,67.4,69.1,2320374.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2006,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2006,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2006,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2006,VT,Vermont,67.4,69.1,2284464.0
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2005,CT,Connecticut,21.6769,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2005,ME,Maine,11.25672,,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2005,NY,New York,1.3,1.9,
"Energir, Inc.",Central Vermont Public Service Corp.,25.0,2005,VT,Vermont,67.4,69.1,2300103.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27.0,2020,IN,Indiana,,692.0,
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27.0,2020,OH,Ohio,2.0,1436.9,3707504.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27.0,2019,IN,Indiana,,692.0,
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27.0,2019,OH,Ohio,2.0,1436.9,4009677.0
