parent_name,utility_name,respondent_id,year,percent_AMI,ownership,housing_units,income
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2010,80-100%,renter,471.3397054272415,27811588.457526017
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,0-30%,owner,313.3721228979469,4254283.404599859
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,0-30%,renter,781.4586194589962,10023530.247068625
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,100%+,owner,7033.4084055908825,992062917.6597434
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,100%+,renter,1712.762544330187,173784509.34907222
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,30-60%,owner,629.3711156677894,24989619.112727076
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,30-60%,renter,792.4415627991895,28637959.989198927
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,60-80%,owner,576.3151976351043,31205238.788562354
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,60-80%,renter,479.6912767988314,24476553.898305792
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,80-100%,owner,960.8997157655191,62598169.444301836
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2009,80-100%,renter,470.27943905555264,29020387.281214956
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,0-30%,owner,312.20979720574366,4138059.6249424913
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,0-30%,renter,778.5601183977299,9749695.041458046
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,100%+,owner,7007.320854413782,964960514.9792674
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,100%+,renter,1706.409752347581,169036849.02615818
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,30-60%,owner,627.0367209842217,24306921.767660968
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,30-60%,renter,789.5023250026252,27855592.752445873
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,60-80%,owner,574.177592174785,30352735.45199666
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,60-80%,renter,477.9120582448867,23807873.10379818
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,80-100%,owner,957.3356513652253,60888035.172432974
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2008,80-100%,renter,468.53512986341934,28227572.4223608
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,0-30%,owner,310.9563087141519,4351985.036808986
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,0-30%,renter,775.434283919894,10253725.363965936
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,100%+,owner,6979.187220791419,1014846112.1701761
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,100%+,renter,1699.5587021702602,177775552.8695176
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,30-60%,owner,624.5192365215505,25563517.54482448
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,30-60%,renter,786.3325587514286,29295644.296515916
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,60-80%,owner,571.8723313842446,31921881.8687628
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,60-80%,renter,475.99329313769135,25038669.54488766
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,80-100%,owner,953.4920525021632,64035766.037278935
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2007,80-100%,renter,466.6540121071971,29686854.212320212
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,0-30%,owner,307.6744479361661,3876546.3454621052
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,0-30%,renter,767.250280923378,9133542.797334502
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,100%+,owner,6905.528252761958,903977829.4422463
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,100%+,renter,1681.621407160547,158354213.98740473
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,30-60%,owner,617.9280044738296,22770795.321531627
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,30-60%,renter,778.0335343846588,26095200.66707
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,60-80%,owner,565.8367394962842,28434531.243094634
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,60-80%,renter,470.9696172206708,22303285.07531764
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,80-100%,owner,943.4288118425097,57040089.22620188
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2006,80-100%,renter,461.7289037999971,26443672.308537696
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,0-30%,owner,303.412587064754,3812867.670806757
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,0-30%,renter,756.6224436987357,8983509.275634704
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,100%+,owner,6809.873898445923,889128500.9506407
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,100%+,renter,1658.3278365576568,155752984.54909003
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,30-60%,owner,609.3685573007477,22396747.409368597
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,30-60%,renter,767.25632913059,25666543.907867428
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,60-80%,owner,557.9988528084468,27967447.116491605
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,60-80%,renter,464.4458158562067,21936916.790898915
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,80-100%,owner,930.3605757080986,56103111.576392725
Avista Corp.,Alaska Electric Light & Power Co.,3.0,2005,80-100%,renter,455.33310342884164,26009291.32722964
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,0-30%,owner,61967.070432626715,686549633.5978942
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,0-30%,renter,69142.32926064068,714388557.4513013
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,100%+,owner,327225.00736454903,37023577629.14104
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,100%+,renter,60216.254165582126,5340784601.670331
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,30-60%,owner,76899.28954708843,1794892818.4136615
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,30-60%,renter,44233.262244950194,1044874278.1428732
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,60-80%,owner,63470.22847447969,2324334082.6855345
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,60-80%,renter,26742.85930181672,1000520549.68536
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,80-100%,owner,60908.711009934545,2936360228.248942
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,80-100%,renter,20034.98819833176,973445874.5944732
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,0-30%,owner,61637.08352612802,705512452.0804622
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,0-30%,renter,68765.9467162648,733988953.1023208
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,100%+,owner,325402.80131508637,38031436340.3733
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,100%+,renter,59871.63874172445,5485222861.710745
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,30-60%,owner,76476.40874539687,1843904040.1644166
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,30-60%,renter,43979.98037323527,1073115789.2143167
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,60-80%,owner,63121.1939135266,2387761419.708497
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,60-80%,renter,26591.04591840501,1027619592.2171247
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,80-100%,owner,60572.27384927431,3016386798.940515
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,80-100%,renter,19919.626900958225,999716275.8327678
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,0-30%,owner,61756.37147548466,646535410.614398
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,0-30%,renter,68879.08944613175,670988846.2304765
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,100%+,owner,325838.4819981731,34896963871.84751
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,100%+,renter,59929.16038760933,5020369922.476978
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,30-60%,owner,76591.82812308487,1693143828.7916124
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,30-60%,renter,44021.90138880922,982712104.9297049
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,60-80%,owner,63216.452050571075,2192819816.1994004
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,60-80%,renter,26619.60310859532,938833333.6426413
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,80-100%,owner,60660.05767393259,2771240768.7928786
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,80-100%,renter,19937.054347608053,914471905.3833314
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,0-30%,owner,61881.78444712396,644662713.3372371
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,0-30%,renter,68995.85875736557,671152065.2454847
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,100%+,owner,326275.2887128571,34831069955.96612
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,100%+,renter,59983.24843629714,5020888962.788357
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,30-60%,owner,76709.60674954252,1689894176.1304054
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,30-60%,renter,44061.24667696465,982726198.4823859
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,60-80%,owner,63313.65657708783,2188977838.222748
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,60-80%,renter,26647.11933493618,939284268.6479173
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,80-100%,owner,60749.125927305846,2766232045.0449157
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,80-100%,renter,19953.06438051912,914863406.875154
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,0-30%,owner,62060.31364227454,632835351.7420607
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,0-30%,renter,69164.69087474114,655826777.803971
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,100%+,owner,326922.47273364646,33955520087.1083
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,100%+,renter,60067.873729839994,4864902430.174027
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,30-60%,owner,76881.52909378633,1647035633.8235464
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,30-60%,renter,44122.9036680934,951289144.392472
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,60-80%,owner,63455.54767653422,2131276247.6868746
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,60-80%,renter,26689.284415244078,911067052.0661123
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,80-100%,owner,60879.76707482058,2694257840.333102
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,80-100%,renter,19978.617091019263,885174255.3192871
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,0-30%,owner,62135.11408725892,624081312.7108686
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,0-30%,renter,69227.66661588827,647459962.6986995
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,100%+,owner,327118.0907894407,33354883126.623043
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,100%+,renter,60080.61928811158,4796167170.531475
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,30-60%,owner,76940.87764228969,1622396742.1174605
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,30-60%,renter,44131.924548420626,938478831.3816357
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,60-80%,owner,63504.526592491966,2100760981.5105834
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,60-80%,renter,26698.03562613398,897576876.0456164
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,80-100%,owner,60923.043334332935,2652961118.8747673
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,80-100%,renter,19981.101475631338,872819769.1258023
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,0-30%,owner,62302.393028561644,609898418.6095408
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,0-30%,renter,69393.8698706552,631470645.3541368
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,100%+,owner,327802.45035437425,32469702748.694427
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,100%+,renter,60183.34982343901,4659415867.98721
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,30-60%,owner,77115.05591602715,1583572668.302473
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,30-60%,renter,44207.0466851942,909969813.1757566
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,60-80%,owner,63648.28232342087,2049703429.2680848
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,60-80%,renter,26746.74423712532,873331290.0664688
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,80-100%,owner,61057.27884687662,2586475471.040509
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,80-100%,renter,20013.52891432572,847780590.9471431
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,0-30%,owner,62446.752281968846,613162901.8403344
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,0-30%,renter,69539.60827202836,634721303.1239336
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,100%+,owner,328415.4993026252,32576194756.680782
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,100%+,renter,60278.756304889685,4670042149.8255825
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,30-60%,owner,77269.13984786831,1586262843.4597287
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,30-60%,renter,44276.87397083918,913500248.0327252
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,60-80%,owner,63775.454192286496,2052345799.610066
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,60-80%,renter,26791.429375941545,875811429.4736679
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,80-100%,owner,61176.52896020067,2587880246.1914506
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,80-100%,renter,20043.95749135166,849563934.3616259
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,0-30%,owner,62567.4153516358,602521697.2134414
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,0-30%,renter,69657.70911848196,622407588.8381766
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,100%+,owner,328891.76258617936,31983723429.427734
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,100%+,renter,60347.632093723616,4589653484.132233
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,30-60%,owner,77391.86056893581,1558235376.4036925
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,30-60%,renter,44327.192540740405,894059521.9098608
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,60-80%,owner,63876.73954334844,2013529718.8217106
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,60-80%,renter,26824.51254870377,858417796.5319611
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,80-100%,owner,61270.719467368006,2538938130.7801337
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,80-100%,renter,20065.45618088275,833088222.6055747
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,0-30%,owner,62701.078726881366,588618699.4295121
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,0-30%,renter,69788.66569255095,609504774.4754614
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,100%+,owner,329420.6183137397,31329338302.73161
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,100%+,renter,60424.31329797951,4477779711.793995
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,30-60%,owner,77528.01813829206,1524698196.242259
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,30-60%,renter,44383.21724428959,875737912.7193917
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,60-80%,owner,63989.11479967808,1976005882.4876158
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,60-80%,renter,26861.311135124906,838808119.8120925
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,80-100%,owner,61375.252232367995,2492333980.8088646
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,80-100%,renter,20089.410419095744,813872702.1978208
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,0-30%,owner,62776.15318458413,585284237.8373119
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,0-30%,renter,69864.1923150776,605546491.2302758
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,100%+,owner,329736.8565465167,30923755368.176483
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,100%+,renter,60473.15414648182,4426553001.765472
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,30-60%,owner,77607.71679474342,1509320955.8643072
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,30-60%,renter,44418.95699356877,865320618.7294664
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,60-80%,owner,64054.893328580634,1952834480.157764
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,60-80%,renter,26884.245321219336,828951103.8263186
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,80-100%,owner,61436.87724996687,2461920233.477442
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,80-100%,renter,20104.95411926065,804919174.0390172
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2009,0-30%,owner,62757.2612834242,576465764.1584293
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2009,0-30%,renter,69834.18520707703,596162374.9597458
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2009,100%+,owner,329550.20865906647,30620894200.552887
